user_id,segment_label,age,income_tier,usage_frequency,tech_savviness,price_sensitivity,feature_adoption_rate,subscription_tier,churn_risk_baseline,engagement_score,satisfaction_score,name,email,locale,country
u_013739,early_adopter,31,high,daily,8.5,4.7,0.944,basic,0.0594,95.4,75.3,Amanda Miller,pschroeder@example.com,ast_ES,Haiti
u_013740,price_sensitive,28,low,daily,4.6,8.7,0.05,free,0.4283,64.8,60.6,Michael Rodriguez,morganvirginia@example.com,ja_JP,Uzbekistan
u_013741,price_sensitive,29,low,daily,8.4,10.0,0.151,basic,0.2894,76.5,57.9,John Lopez,mary10@example.org,uk_UA,Vietnam
u_013742,price_sensitive,39,low,daily,3.2,7.6,0.166,free,0.3997,57.6,41.6,Jennifer Ashley,banksallison@example.org,tr_TR,Reunion
u_013743,power_user,25,high,daily,10.0,2.1,0.822,premium,0.1117,93.5,78.4,Mark Johnson,john46@example.net,cs_CZ,Tajikistan
u_013744,power_user,23,high,daily,9.0,2.1,0.822,basic,0.043,76.8,75.6,Julia Reeves,smithsarah@example.net,tcy_IN,Grenada
u_013745,casual_browser,39,mid,weekly,2.2,2.6,0.222,basic,0.1584,36.8,69.9,Kari Miranda,xhumphrey@example.org,tl_PH,Portugal
u_013746,price_sensitive,18,mid,occasional,8.1,9.4,0.193,free,0.3547,31.9,58.5,Sarah Shaw,vsmith@example.org,doi_IN,Cambodia
u_013747,casual_browser,34,mid,weekly,3.3,4.5,0.265,free,0.1433,28.2,46.8,John Welch,pmcgrath@example.com,gu_IN,Tunisia
u_013748,power_user,25,high,daily,9.2,5.4,0.687,premium,0.0646,81.7,77.0,Brenda Holder,fperez@example.org,lv_LV,Vietnam
u_013749,casual_browser,40,low,daily,2.9,4.8,0.389,free,0.3189,40.7,37.7,Margaret Jordan,tsingleton@example.net,yue_HK,Mozambique
u_013750,casual_browser,37,mid,daily,6.2,9.2,0.366,free,0.2587,75.0,60.1,Jamie Baldwin,gregory81@example.net,ast_ES,Sudan
u_013751,power_user,24,high,daily,8.3,2.4,0.582,premium,0.1212,70.5,74.0,Michael Smith,kingvictoria@example.org,my_MM,Denmark
u_013752,power_user,36,high,daily,8.8,3.9,0.807,premium,0.0135,78.8,84.1,Amber Daniels,robertcruz@example.org,af_ZA,Italy
u_013753,power_user,31,high,daily,7.7,5.6,0.806,premium,0.01,80.0,87.9,Christopher Bautista,denisetownsend@example.com,sat_IN,Sao Tome and Principe
u_013754,price_sensitive,29,low,occasional,7.2,8.5,0.144,free,0.2596,45.0,52.2,Rebecca Alexander,matthew94@example.org,quz_PE,Hong Kong
u_013755,casual_browser,18,low,weekly,4.7,2.9,0.298,free,0.2632,37.0,58.4,Catherine Mcclain,cynthiajohnson@example.net,sl_SI,Pakistan
u_013756,enterprise_user,48,mid,daily,3.0,3.6,0.337,premium,0.073,68.6,80.3,Jim Walters,ibrown@example.org,mt_MT,Philippines
u_013757,casual_browser,29,low,weekly,3.6,1.0,0.206,free,0.3154,22.9,63.8,Jessica Larsen,uramos@example.net,nso_ZA,Jordan
u_013758,early_adopter,28,high,daily,9.6,4.8,0.847,premium,0.0634,81.8,88.7,Bobby Myers,alyssa66@example.org,te_IN,Vietnam
u_013759,power_user,27,high,daily,8.9,5.5,0.876,premium,0.0964,100.0,84.8,John Pearson,eugenegreen@example.com,hne_IN,Burkina Faso
u_013760,power_user,36,high,weekly,8.6,2.6,0.76,basic,0.0913,59.9,78.7,Tony Little,agarcia@example.net,it_IT,Lesotho
u_013761,power_user,29,high,weekly,9.8,6.7,1.0,premium,0.1036,90.6,82.2,Alex Martin,christina68@example.net,li_BE,New Zealand
u_013762,casual_browser,33,mid,occasional,4.1,5.0,0.312,basic,0.1261,15.2,66.3,Scott Bruce,timothygibson@example.net,lo_LA,Spain
u_013763,casual_browser,36,mid,occasional,6.5,5.3,0.461,basic,0.1661,32.4,53.1,Tammy Wiley,qgordon@example.net,mi_NZ,Greece
u_013764,price_sensitive,38,high,weekly,3.3,9.4,0.21,free,0.2931,50.8,71.0,Brittany Bailey,josephlarson@example.com,sq_ML,Israel
u_013765,early_adopter,27,mid,daily,8.3,3.2,0.868,basic,0.122,92.3,73.5,Brandon Gardner,gregoryhernandez@example.net,mai_IN,Macao
u_013766,power_user,27,high,daily,9.0,4.3,0.73,free,0.0303,89.3,76.1,Chad May,ybrooks@example.com,mag_IN,Belgium
u_013767,price_sensitive,29,low,weekly,3.6,8.5,0.252,free,0.3052,60.2,44.4,Stephanie Alvarez,melissacox@example.net,mt_MT,Colombia
u_013768,enterprise_user,49,mid,daily,5.1,1.0,0.406,premium,0.0594,93.1,80.0,John Lowe,robinellison@example.org,brx_IN,Martinique
u_013769,casual_browser,37,high,occasional,5.9,4.0,0.217,basic,0.1853,59.1,50.4,Jessica Sanford,bsolis@example.org,ar_MA,Faroe Islands
u_013770,casual_browser,24,high,occasional,6.0,4.5,0.358,free,0.1834,38.6,67.7,Brandon Banks,jamiejones@example.com,hy_AM,Northern Mariana Islands
u_013771,enterprise_user,34,high,daily,4.7,1.6,0.53,premium,0.017,78.1,75.5,Henry Cox,theresahorn@example.org,es_AR,Gabon
u_013772,early_adopter,33,low,daily,9.0,5.4,0.907,premium,0.1634,90.0,83.7,Jason Burns,vkelly@example.com,ga_IE,Honduras
u_013773,enterprise_user,41,high,daily,9.2,1.9,0.398,premium,0.0814,75.7,63.5,Jason Marquez,uhansen@example.com,mt_MT,Andorra
u_013774,price_sensitive,24,mid,occasional,7.2,6.4,0.266,free,0.2328,41.0,51.3,Mark Trujillo,ashleygraves@example.org,lg_UG,Gabon
u_013775,casual_browser,40,mid,weekly,4.4,6.3,0.267,basic,0.2755,54.6,53.8,Thomas Williams,hurstdavid@example.org,ro_RO,Palau
u_013776,power_user,27,high,daily,9.6,3.4,0.652,premium,0.1055,83.0,94.0,James Miller,millerjoan@example.org,shs_CA,Lithuania
u_013777,early_adopter,21,mid,weekly,8.7,2.9,0.748,basic,0.1057,83.9,85.3,Erin Norton,michael02@example.com,oc_FR,Latvia
u_013778,enterprise_user,43,high,daily,4.8,4.3,0.359,premium,0.0373,81.6,61.6,Victor Cole,melissa36@example.com,ber_DZ,Qatar
u_013779,early_adopter,32,mid,daily,8.7,2.9,0.845,premium,0.1731,93.5,70.9,William Martinez,normanjessica@example.com,tt_RU,Cape Verde
u_013780,power_user,21,high,daily,7.1,5.7,0.698,free,0.0883,76.8,85.8,Cassie White,awilliams@example.net,ka_GE,Namibia
u_013781,price_sensitive,35,mid,occasional,4.3,7.5,0.105,basic,0.3352,40.1,35.5,Michelle Meyer,garymcintyre@example.net,st_ZA,Burkina Faso
u_013782,power_user,28,high,daily,9.8,3.5,1.0,premium,0.0822,61.1,59.6,Lisa Garrison,colonbobby@example.org,eu_ES,Trinidad and Tobago
u_013783,casual_browser,51,low,weekly,5.8,6.9,0.505,premium,0.2325,52.5,47.4,Daniel Robinson V,jonesstephen@example.org,wo_SN,China
u_013784,power_user,29,high,daily,8.3,4.5,0.598,basic,0.0634,72.5,63.8,Shelley Murphy,vcampbell@example.net,bn_BD,Mongolia
u_013785,price_sensitive,25,mid,daily,5.2,8.4,0.327,basic,0.3953,67.7,38.6,Chris Smith,elainesmith@example.net,csb_PL,Georgia
u_013786,power_user,30,high,daily,8.8,6.5,0.817,premium,0.1362,90.7,97.3,Kimberly Baker,alejandro92@example.net,ts_ZA,Turkey
u_013787,early_adopter,29,low,weekly,9.0,4.6,0.817,premium,0.1287,86.4,78.4,Ryan Cooper PhD,justin37@example.org,mk_MK,North Macedonia
u_013788,power_user,29,high,daily,8.2,4.4,0.8,basic,0.0946,64.5,77.0,Ashley Lopez,catherine93@example.net,he_IL,Poland
u_013789,power_user,29,high,daily,8.0,5.6,0.793,basic,0.0277,81.5,83.8,Patrick Willis II,katrinawood@example.com,quz_PE,New Zealand
u_013790,price_sensitive,24,low,daily,7.4,9.5,0.271,free,0.4092,47.5,48.5,Philip Lawrence,tmiles@example.org,cy_GB,Ireland
u_013791,casual_browser,43,mid,occasional,6.2,5.4,0.259,premium,0.1673,23.9,55.3,Justin Cummings,jamesbenson@example.com,the_NP,Morocco
u_013792,power_user,34,mid,weekly,8.3,2.0,0.559,premium,0.0863,69.6,67.5,Sabrina French,judithcox@example.org,ml_IN,Zambia
u_013793,power_user,21,high,daily,7.5,1.3,0.669,premium,0.0345,72.7,77.8,Ronald Bishop,richardcarter@example.org,gd_GB,Turks and Caicos Islands
u_013794,price_sensitive,29,mid,daily,6.1,9.5,0.167,basic,0.2226,58.8,53.4,David Morales,brittanydavis@example.net,ne_NP,Suriname
u_013795,price_sensitive,23,low,weekly,4.8,8.8,0.365,free,0.3767,76.0,35.4,Joshua Lee,zruiz@example.net,ja_JP,Brazil
u_013796,casual_browser,40,mid,occasional,5.6,4.2,0.096,free,0.0679,42.8,44.2,Frederick Fitzgerald,steven60@example.org,oc_FR,British Virgin Islands
u_013797,enterprise_user,31,high,weekly,7.0,5.6,0.525,premium,0.0735,60.6,74.3,Katherine Jackson,ukeith@example.org,szl_PL,French Guiana
u_013798,power_user,20,high,daily,6.6,3.8,0.723,premium,0.1207,73.7,71.9,Jason Baker,pwelch@example.net,li_NL,Marshall Islands
u_013799,price_sensitive,18,mid,occasional,5.4,8.1,0.245,free,0.3076,46.2,23.8,Mary Patterson,nguyencarl@example.com,eu_ES,Kuwait
u_013800,casual_browser,32,mid,occasional,5.7,1.0,0.533,free,0.0953,44.0,53.2,Kelli Rangel,smithcaleb@example.net,gez_ER,Qatar
u_013801,casual_browser,39,mid,daily,4.1,6.7,0.285,free,0.1127,39.7,58.6,Melissa White,nicholas32@example.org,mk_MK,Turkmenistan
u_013802,power_user,27,high,weekly,8.1,1.1,0.701,premium,0.0884,91.5,86.4,Gregory Campbell,stephaniereeves@example.org,fy_DE,Myanmar
u_013803,casual_browser,34,mid,weekly,5.7,4.7,0.371,free,0.1273,42.9,50.1,Ronald Gordon,fpena@example.org,el_CY,Bahamas
u_013804,price_sensitive,25,low,weekly,4.9,9.7,0.268,free,0.4093,40.3,59.2,Dustin Burns,ymoreno@example.org,ja_JP,Oman
u_013805,price_sensitive,30,low,weekly,3.5,9.2,0.42,basic,0.2635,26.9,36.2,James Simpson,jose89@example.net,quz_PE,Holy See (Vatican City State)
u_013806,casual_browser,30,low,occasional,1.0,9.7,0.05,free,0.1879,21.9,60.0,Aaron Huff,lclayton@example.com,ur_IN,Togo
u_013807,casual_browser,36,mid,occasional,6.7,4.7,0.303,basic,0.1507,19.5,48.0,Karen Mcdonald,vruiz@example.com,sw_KE,Sudan
u_013808,power_user,38,high,daily,7.3,5.6,0.893,basic,0.0705,81.7,62.1,Kathleen Brady,erin06@example.net,fo_FO,Heard Island and McDonald Islands
u_013809,casual_browser,38,low,weekly,5.2,2.9,0.178,free,0.2125,46.8,73.9,William Hanson,turnersara@example.net,wa_BE,French Guiana
u_013810,enterprise_user,36,low,daily,6.7,3.2,0.451,premium,0.01,67.3,62.6,Todd Butler,melissa11@example.com,fa_IR,Saint Martin
u_013811,power_user,21,high,daily,6.8,5.4,0.659,free,0.0393,80.7,85.8,Rebecca Martinez,hallisabella@example.org,so_SO,Indonesia
u_013812,casual_browser,29,mid,weekly,7.1,4.3,0.191,basic,0.1077,33.5,58.4,Carla Ortiz,nstone@example.com,gu_IN,Guyana
u_013813,enterprise_user,40,high,daily,4.6,1.0,0.384,premium,0.0233,69.9,71.7,Pamela Fowler,davislauren@example.com,rw_RW,Macao
u_013814,casual_browser,49,low,weekly,2.6,6.2,0.263,basic,0.2068,50.7,42.4,Cody Pitts,joseph07@example.org,iw_IL,Costa Rica
u_013815,early_adopter,38,mid,weekly,9.3,3.3,0.945,premium,0.1114,76.7,81.8,Joe Hurst,virginiadavis@example.net,ig_NG,Heard Island and McDonald Islands
u_013816,price_sensitive,26,mid,daily,5.0,10.0,0.41,free,0.442,64.2,46.3,Jason Neal,danielsamy@example.com,hi_IN,Honduras
u_013817,price_sensitive,34,low,weekly,8.3,6.9,0.133,basic,0.261,39.8,52.7,Andrea Mathis,williamstammy@example.org,af_ZA,Australia
u_013818,casual_browser,36,high,weekly,5.1,6.2,0.348,free,0.2503,46.1,42.3,Carol Hart,hoffmanderrick@example.org,ml_IN,Gambia
u_013819,casual_browser,33,mid,occasional,5.3,4.4,0.319,basic,0.1023,63.1,68.3,Tami Wells,franklinmichael@example.com,sid_ET,United States of America
u_013820,early_adopter,19,high,daily,9.4,3.6,0.798,basic,0.0947,94.5,87.9,Dustin Jennings,davisdavid@example.com,ber_MA,Venezuela
u_013821,casual_browser,27,high,occasional,4.7,9.2,0.272,free,0.2879,51.0,64.8,William Munoz,clayscott@example.com,tr_TR,Jordan
u_013822,casual_browser,41,mid,daily,1.7,4.7,0.373,free,0.2157,55.1,42.6,Jessica Vega,washingtonrobert@example.net,nr_ZA,Brazil
u_013823,casual_browser,24,high,weekly,7.1,1.9,0.393,free,0.085,36.3,50.1,Donald Bridges,lucasmerritt@example.org,bs_BA,Seychelles
u_013824,price_sensitive,28,low,daily,3.9,8.0,0.273,basic,0.3111,36.9,65.9,Patrick Miranda,xhoffman@example.net,ve_ZA,Sao Tome and Principe
u_013825,casual_browser,34,mid,weekly,4.5,8.5,0.289,basic,0.2147,47.9,85.0,Christopher Johnson,jeffreyyates@example.org,uz_UZ,Tonga
u_013826,power_user,33,mid,daily,8.8,4.4,0.769,premium,0.0847,68.9,85.7,Robert Cummings,ascott@example.net,gu_IN,Aruba
u_013827,casual_browser,28,mid,occasional,1.9,7.6,0.205,premium,0.2897,69.6,73.9,Ashley Dyer,trodriguez@example.com,ber_DZ,Fiji
u_013828,price_sensitive,37,low,daily,8.1,7.0,0.322,free,0.2874,46.1,53.8,Shelby Young,austineric@example.net,mhr_RU,Nigeria
u_013829,price_sensitive,33,low,weekly,5.2,7.9,0.088,free,0.3551,65.8,70.1,Walter Smith,brian83@example.net,fur_IT,Philippines
u_013830,casual_browser,32,mid,occasional,3.3,7.2,0.306,free,0.1611,49.5,61.4,Dr. Ashley Evans,margarethendrix@example.com,ts_ZA,Sweden
u_013831,price_sensitive,37,low,occasional,7.0,7.9,0.297,free,0.2793,60.4,53.0,Brenda Nguyen,sean41@example.net,hy_AM,North Macedonia
u_013832,price_sensitive,18,mid,weekly,9.0,8.8,0.47,free,0.3477,38.7,36.2,James Patton,xdalton@example.net,lij_IT,Bolivia
u_013833,casual_browser,35,mid,weekly,8.9,5.0,0.485,premium,0.0861,53.2,58.3,Greg Alexander,kimscott@example.com,ha_NG,Gibraltar
u_013834,enterprise_user,43,mid,daily,6.1,1.0,0.564,premium,0.0697,89.5,57.8,Corey Acosta,anthony96@example.com,xh_ZA,Bahrain
u_013835,power_user,21,high,daily,8.4,2.9,0.85,basic,0.1471,58.5,86.4,Laura Sanchez,maguirre@example.org,ce_RU,Guinea
u_013836,power_user,29,high,weekly,7.6,1.9,0.718,basic,0.0946,79.3,89.5,Paige Hernandez,uperez@example.net,gez_ET,Djibouti
u_013837,power_user,28,high,weekly,8.5,2.8,0.743,premium,0.1245,95.4,78.7,Michael Paul,umatthews@example.org,ms_MY,Syrian Arab Republic
u_013838,power_user,23,mid,daily,8.4,4.2,0.79,premium,0.0328,79.4,85.1,Gregory Carter,alowe@example.com,nb_NO,Netherlands
u_013839,enterprise_user,51,mid,daily,6.9,4.0,0.611,premium,0.0228,74.8,70.1,Andrew Ho,michael79@example.net,ka_GE,Poland
u_013840,power_user,26,high,daily,9.2,2.6,0.606,free,0.0266,77.4,70.5,William Jones,smithjason@example.org,mk_MK,Niue
u_013841,power_user,28,mid,weekly,9.6,1.0,0.763,premium,0.1503,78.9,92.8,Jennifer Jones,devinlopez@example.org,kk_KZ,Bermuda
u_013842,price_sensitive,30,low,weekly,1.4,8.5,0.186,free,0.5272,41.8,24.9,Emily Schroeder,silvadouglas@example.com,ms_MY,Poland
u_013843,enterprise_user,37,high,daily,3.0,3.9,0.543,premium,0.0783,75.8,68.8,Christopher Wheeler,pbutler@example.org,th_TH,Syrian Arab Republic
u_013844,casual_browser,26,low,daily,7.4,6.1,0.505,basic,0.3259,47.4,42.0,Heather Velasquez,deckerrobert@example.com,yue_HK,Chad
u_013845,early_adopter,19,high,daily,9.2,4.2,0.856,premium,0.1452,92.1,70.3,Joshua Good MD,william68@example.org,ca_ES,Comoros
u_013846,early_adopter,18,mid,daily,9.7,3.8,0.99,basic,0.1018,95.2,84.1,Danielle Bishop,smithcrystal@example.net,bs_BA,Pitcairn Islands
u_013847,price_sensitive,34,low,daily,7.5,8.5,0.277,premium,0.4113,69.3,57.8,Sarah Reed,michael38@example.net,lt_LT,Bouvet Island (Bouvetoya)
u_013848,power_user,34,high,daily,8.4,2.8,0.696,basic,0.0485,87.2,73.3,Lori Edwards,greg64@example.org,kok_IN,Syrian Arab Republic
u_013849,casual_browser,45,low,daily,4.0,3.6,0.111,basic,0.1978,37.2,38.7,Daniel Holmes,gordonsteven@example.net,lt_LT,Belgium
u_013850,early_adopter,27,low,occasional,9.3,3.4,0.798,premium,0.0387,89.2,73.8,Timothy Clements,wpowell@example.com,fur_IT,Afghanistan
u_013851,enterprise_user,47,mid,daily,5.5,4.6,0.347,premium,0.1019,92.3,51.4,Cynthia Morris,jjohns@example.org,mi_NZ,Pakistan
u_013852,price_sensitive,43,low,daily,7.5,8.6,0.054,free,0.3925,50.7,61.5,Joseph Ramos,adamszachary@example.net,gez_ET,Slovenia
u_013853,power_user,31,high,daily,7.9,3.1,0.755,free,0.0592,75.0,72.7,William Munoz,ashleyterry@example.com,hak_TW,United States of America
u_013854,enterprise_user,39,high,daily,6.4,2.4,0.756,premium,0.0699,82.6,62.1,Jody Santiago,marcus15@example.net,brx_IN,Marshall Islands
u_013855,casual_browser,26,mid,occasional,6.5,5.4,0.333,free,0.227,23.0,58.8,Mitchell Wilson,olivialopez@example.com,fa_IR,Ethiopia
u_013856,enterprise_user,28,mid,daily,5.2,1.0,0.192,premium,0.0665,76.0,76.7,Jacob Stewart,matthewjohnson@example.com,wal_ET,Portugal
u_013857,early_adopter,28,high,daily,8.6,4.3,0.833,premium,0.0705,88.9,83.9,Amy Dominguez,audrey50@example.org,fa_IR,Morocco
u_013858,enterprise_user,46,mid,weekly,8.1,4.2,0.53,premium,0.083,69.7,95.0,Madison Bell,jennifer89@example.org,csb_PL,Malta
u_013859,casual_browser,60,mid,daily,4.5,4.7,0.336,free,0.15,40.1,85.0,Edward Joyce,hamiltonvanessa@example.org,tl_PH,Malaysia
u_013860,enterprise_user,42,mid,daily,8.1,3.9,0.526,premium,0.0491,82.9,71.4,Jeremy Brooks,erikaanderson@example.net,yo_NG,French Southern Territories
u_013861,enterprise_user,46,high,daily,5.2,5.3,0.396,premium,0.0743,91.1,65.8,Diane Greer,delgadodouglas@example.org,hu_HU,Ecuador
u_013862,power_user,27,mid,daily,9.5,2.8,0.757,premium,0.0704,64.1,65.7,Perry Saunders,courtneyberger@example.net,az_IN,Solomon Islands
u_013863,enterprise_user,44,mid,daily,6.2,3.7,0.542,premium,0.0945,60.1,68.5,Matthew Thompson,turneralexis@example.net,cmn_TW,Antarctica (the territory South of 60 deg S)
u_013864,power_user,25,high,daily,7.8,5.4,0.989,basic,0.01,94.5,81.0,Robert Martinez,scottperry@example.org,hr_HR,Guam
u_013865,casual_browser,18,high,daily,8.5,2.1,0.347,basic,0.2185,47.5,67.7,Deborah Jordan,jeffward@example.net,pap_AW,Armenia
u_013866,early_adopter,31,high,occasional,8.3,2.8,1.0,free,0.02,91.5,73.2,Danielle Grimes,mcdowelljoseph@example.org,mn_MN,Japan
u_013867,price_sensitive,18,low,daily,4.2,8.4,0.301,basic,0.3285,69.7,50.7,Christine Hampton,wcampbell@example.org,sid_ET,Sao Tome and Principe
u_013868,casual_browser,25,high,weekly,1.0,5.5,0.317,free,0.2426,33.3,47.9,Kent Medina,jay70@example.org,es_ES,Morocco
u_013869,power_user,39,high,daily,8.7,4.5,0.762,premium,0.0679,76.5,100.0,Alexandra Dominguez,mcneilrobert@example.org,os_RU,Denmark
u_013870,price_sensitive,24,mid,daily,5.9,9.2,0.353,free,0.2401,61.0,62.0,Rhonda Campbell,rmartin@example.net,hsb_DE,Germany
u_013871,casual_browser,47,mid,daily,5.3,4.6,0.499,basic,0.2283,75.0,73.0,John Wright,smithgeorge@example.com,xh_ZA,Slovenia
u_013872,enterprise_user,45,high,daily,5.7,1.0,0.448,premium,0.0888,78.3,46.5,Kimberly Hampton,oramos@example.com,bem_ZM,Niue
u_013873,power_user,37,mid,daily,9.5,5.4,0.738,basic,0.0494,86.9,77.5,Jorge Jenkins,callahansusan@example.net,os_RU,Belgium
u_013874,enterprise_user,46,high,weekly,6.6,3.3,0.224,premium,0.0497,79.1,95.0,Joseph Cantrell,rmata@example.net,bn_IN,Turks and Caicos Islands
u_013875,price_sensitive,24,low,occasional,7.1,8.7,0.343,free,0.3302,10.0,51.4,Alexandra Griffith,greenchristopher@example.org,ug_CN,Heard Island and McDonald Islands
u_013876,price_sensitive,48,low,daily,4.4,7.4,0.248,free,0.4182,62.2,58.2,Kevin Miller,miguelmitchell@example.net,cmn_TW,Finland
u_013877,price_sensitive,28,mid,occasional,4.5,8.9,0.207,free,0.375,42.1,69.8,Samuel Jackson,sarah78@example.org,kok_IN,Congo
u_013878,price_sensitive,29,low,daily,6.1,8.6,0.377,free,0.2625,38.0,64.0,Marcus Fry,mschultz@example.org,da_DK,Cyprus
u_013879,price_sensitive,32,low,occasional,4.2,8.1,0.424,free,0.455,44.1,62.3,Sabrina Mercado,mejiasamantha@example.org,si_LK,Malawi
u_013880,casual_browser,31,mid,weekly,4.6,4.3,0.314,free,0.1811,10.5,62.3,Adam Burns,laneaustin@example.com,pap_AW,United States Minor Outlying Islands
u_013881,early_adopter,30,mid,daily,9.0,4.6,0.876,basic,0.2146,92.9,89.2,Daniel Young,lolson@example.com,cy_GB,Niger
u_013882,early_adopter,32,mid,daily,9.2,5.0,0.94,basic,0.1196,87.1,76.9,Andrew Miller,michael17@example.net,tig_ER,Sweden
u_013883,price_sensitive,41,low,daily,7.4,8.5,0.353,basic,0.2807,37.6,44.7,Gary May,syoung@example.com,ar_KM,Panama
u_013884,price_sensitive,25,low,weekly,6.4,9.8,0.326,free,0.4544,54.5,41.0,Andrew Mendoza,dlong@example.org,nso_ZA,Saint Barthelemy
u_013885,price_sensitive,18,low,weekly,4.1,9.2,0.391,basic,0.4944,71.0,31.4,Martin Roberts,dmays@example.com,iu_CA,Denmark
u_013886,casual_browser,29,mid,weekly,4.1,2.7,0.161,free,0.3492,65.7,48.8,Tina Doyle,millerbrandon@example.com,gl_ES,Switzerland
u_013887,casual_browser,27,mid,occasional,5.0,5.2,0.313,free,0.2137,53.5,47.6,Christopher Decker,marymatthews@example.org,eu_FR,Senegal
u_013888,power_user,31,high,daily,6.7,6.2,0.667,premium,0.0365,81.8,100.0,Whitney Cooper,mhoward@example.org,mn_MN,Denmark
u_013889,casual_browser,43,mid,occasional,4.7,6.6,0.253,free,0.1524,31.3,44.3,Nicholas Martin,anthony57@example.net,iw_IL,Belgium
u_013890,casual_browser,31,mid,occasional,4.4,5.5,0.365,free,0.1275,50.2,50.7,Amber Mckay,harrisrenee@example.org,hr_HR,Guadeloupe
u_013891,price_sensitive,22,low,occasional,9.4,7.4,0.274,basic,0.4022,80.0,50.6,Walter Perez,jared41@example.org,tl_PH,Northern Mariana Islands
u_013892,enterprise_user,44,high,weekly,7.8,4.3,0.404,premium,0.0471,76.6,78.8,Brooke Rodriguez,watsonalbert@example.net,lv_LV,Brazil
u_013893,price_sensitive,18,mid,weekly,4.2,9.2,0.232,free,0.2789,43.5,47.3,Amy White,samuelromero@example.net,cv_RU,Spain
u_013894,price_sensitive,21,mid,weekly,8.8,7.3,0.26,premium,0.4724,55.1,25.3,Eric Ward,ianking@example.com,iu_CA,Saint Pierre and Miquelon
u_013895,price_sensitive,20,low,weekly,4.6,8.3,0.241,free,0.2335,40.1,49.2,Jennifer Stewart,parkernielsen@example.net,ber_MA,Norway
u_013896,casual_browser,35,mid,occasional,1.9,5.1,0.363,free,0.3831,75.0,55.5,Erin Frazier,aliciagarcia@example.org,se_NO,Libyan Arab Jamahiriya
u_013897,casual_browser,56,mid,occasional,6.8,5.2,0.404,free,0.2585,55.4,58.9,Kayla Brown,darrellarmstrong@example.org,pt_PT,Cuba
u_013898,enterprise_user,43,mid,weekly,7.8,1.5,0.396,premium,0.0799,64.2,74.4,Jennifer Cox,justin52@example.net,ms_MY,Thailand
u_013899,casual_browser,19,low,occasional,4.5,5.3,0.362,basic,0.2151,36.1,66.7,Carrie Webb,kjennings@example.com,ps_AF,Philippines
u_013900,casual_browser,21,mid,weekly,2.2,8.9,0.539,premium,0.1469,16.7,31.6,Kimberly Rivera,mnorris@example.com,ja_JP,Haiti
u_013901,power_user,20,high,weekly,8.0,1.0,0.724,basic,0.0265,100.0,68.4,Donald Coleman,andrea85@example.com,kl_GL,Croatia
u_013902,early_adopter,29,low,daily,7.6,5.3,0.872,premium,0.2056,83.9,65.1,Amy Garcia,zkey@example.org,the_NP,Malta
u_013903,casual_browser,29,mid,occasional,3.9,2.6,0.373,premium,0.1699,59.7,54.0,Alicia Flores DVM,bryan84@example.com,tk_TM,Mauritania
u_013904,enterprise_user,39,high,weekly,7.1,2.9,0.571,premium,0.0773,73.9,60.6,Michael Dickerson,stevengillespie@example.com,bem_ZM,Slovakia (Slovak Republic)
u_013905,price_sensitive,32,low,daily,5.9,8.4,0.275,free,0.2366,34.2,37.3,Miss Christina Hubbard MD,edwinward@example.com,id_ID,Grenada
u_013906,price_sensitive,20,low,weekly,5.8,9.7,0.209,free,0.4731,52.8,47.8,Brittany Edwards,yguzman@example.com,hak_TW,Singapore
u_013907,early_adopter,19,high,daily,9.0,1.3,0.927,premium,0.1626,88.6,81.3,Melissa Fisher,larsonrobert@example.org,iw_IL,Suriname
u_013908,price_sensitive,30,low,daily,6.3,8.0,0.313,free,0.3264,50.3,50.2,Derek Delgado,eburnett@example.com,mg_MG,Philippines
u_013909,casual_browser,58,low,weekly,2.8,7.1,0.18,basic,0.1329,56.0,29.0,Danny Parsons,wmathews@example.net,so_SO,French Polynesia
u_013910,early_adopter,36,mid,daily,9.4,1.2,0.779,free,0.1977,97.1,97.7,Stacey Stone,rpalmer@example.com,fr_CH,Swaziland
u_013911,power_user,31,high,daily,9.7,5.1,0.764,premium,0.0937,76.2,73.4,Seth Reese,masonjackson@example.net,tr_CY,Marshall Islands
u_013912,early_adopter,22,low,daily,9.1,2.2,0.761,premium,0.1193,100.0,71.8,Angela Harris,danielle67@example.net,yo_NG,Falkland Islands (Malvinas)
u_013913,casual_browser,18,high,weekly,4.8,3.2,0.333,basic,0.1968,43.7,48.0,William Moyer,camposronald@example.com,af_ZA,Aruba
u_013914,price_sensitive,31,low,daily,6.3,7.1,0.405,free,0.2681,70.8,76.3,Elizabeth Mathews,danielle34@example.org,ce_RU,Fiji
u_013915,price_sensitive,18,low,daily,7.1,9.6,0.152,premium,0.4849,31.0,36.9,Jason Jimenez,carolruiz@example.org,pt_BR,Azerbaijan
u_013916,early_adopter,18,mid,daily,7.0,5.7,0.893,premium,0.1535,94.4,76.9,Heather Bean,lzimmerman@example.com,hi_IN,Thailand
u_013917,casual_browser,42,mid,weekly,2.8,5.0,0.157,free,0.2227,53.6,85.0,Dylan Young,christine15@example.com,pt_BR,Bangladesh
u_013918,casual_browser,22,low,weekly,3.1,4.9,0.388,basic,0.2354,60.5,60.2,Brian Davis,bmcmahon@example.org,lo_LA,Congo
u_013919,casual_browser,44,mid,occasional,6.4,6.5,0.167,basic,0.198,46.3,35.0,David Mcpherson,romeromatthew@example.net,uz_UZ,Eritrea
