user_id,segment_label,age,income_tier,usage_frequency,tech_savviness,price_sensitivity,feature_adoption_rate,subscription_tier,churn_risk_baseline,engagement_score,satisfaction_score,name,email,locale,country
u_004068,casual_browser,48,mid,occasional,6.6,4.5,0.136,basic,0.125,41.8,20.0,Charles Ramsey,meltonmark@example.com,mag_IN,Kenya
u_004069,early_adopter,36,mid,weekly,9.2,3.3,0.943,premium,0.2167,100.0,89.9,Natalie Anderson MD,jerrygray@example.com,ber_DZ,Comoros
u_004070,early_adopter,23,mid,daily,7.8,6.7,0.979,premium,0.1452,87.8,73.2,John Dodson,bethany16@example.com,am_ET,Japan
u_004071,casual_browser,35,mid,occasional,6.5,3.9,0.359,free,0.1245,24.8,72.7,Curtis Miller,markpayne@example.net,hy_AM,Portugal
u_004072,price_sensitive,18,low,occasional,6.7,9.3,0.302,basic,0.1,54.2,35.6,Justin Schneider,jonathanhayes@example.net,bs_BA,Bahrain
u_004073,casual_browser,24,mid,occasional,8.2,5.8,0.323,free,0.2591,47.9,41.2,Mary Thompson,rachelcastillo@example.com,hy_AM,Monaco
u_004074,power_user,24,mid,daily,8.2,1.0,0.719,premium,0.0143,77.7,91.4,Tyrone Mayer,crystalwilliams@example.net,sa_IN,El Salvador
u_004075,power_user,30,high,daily,8.6,1.8,0.9,basic,0.0666,85.0,71.3,Jeffrey Gonzales,michaelhardin@example.com,mni_IN,Philippines
u_004076,price_sensitive,18,low,weekly,5.7,7.8,0.181,basic,0.2845,39.6,36.5,Misty Morales,richardsonbenjamin@example.com,uk_UA,Saint Kitts and Nevis
u_004077,power_user,29,mid,daily,8.9,5.2,0.819,free,0.0813,87.7,70.0,Briana Murray,steve07@example.com,wae_CH,Barbados
u_004078,price_sensitive,27,low,occasional,5.9,9.0,0.123,free,0.2647,54.2,57.7,Walter Hutchinson,belljennifer@example.com,gu_IN,Sudan
u_004079,casual_browser,28,low,occasional,4.4,5.2,0.26,free,0.107,27.7,62.4,John Ramirez,qperez@example.com,bs_BA,Moldova
u_004080,price_sensitive,36,low,weekly,7.4,8.4,0.302,free,0.4077,44.6,52.5,Julie Wolfe,nicolegarcia@example.net,kw_GB,Oman
u_004081,price_sensitive,27,low,weekly,5.1,9.6,0.221,free,0.3544,53.1,39.2,Kimberly Hunter,usmith@example.org,yue_HK,Christmas Island
u_004082,enterprise_user,47,high,daily,4.6,4.9,0.456,premium,0.0567,66.4,78.1,Jodi Adkins,katherinetucker@example.com,ig_NG,Grenada
u_004083,price_sensitive,34,low,daily,5.1,7.7,0.066,free,0.4569,64.4,40.8,Richard Brooks,matthew91@example.net,ta_IN,Syrian Arab Republic
u_004084,price_sensitive,18,low,weekly,5.2,10.0,0.219,free,0.2503,40.6,54.2,Robert Carpenter,morrisonkevin@example.net,nb_NO,Saint Helena
u_004085,enterprise_user,39,high,daily,9.9,1.0,0.668,basic,0.0709,56.9,67.6,David Leonard,salassherry@example.net,tig_ER,Romania
u_004086,price_sensitive,29,mid,weekly,3.1,9.5,0.432,free,0.3213,54.9,36.6,Chase Walker MD,rmeadows@example.org,xh_ZA,Pakistan
u_004087,casual_browser,42,mid,weekly,6.6,4.6,0.502,basic,0.2304,42.2,38.3,Michael Hall,juliesimon@example.net,mk_MK,Cuba
u_004088,price_sensitive,19,low,daily,3.2,8.5,0.212,free,0.2198,57.6,77.6,Paul Patterson,kelly17@example.net,yo_NG,Tanzania
u_004089,early_adopter,29,high,weekly,9.5,3.6,0.936,premium,0.0956,84.7,83.3,Timothy Dixon,dcarpenter@example.net,ht_HT,Israel
u_004090,casual_browser,51,high,weekly,4.5,3.9,0.42,premium,0.2081,67.3,35.1,Jennifer Lee,hayley92@example.net,sv_FI,Paraguay
u_004091,casual_browser,28,low,weekly,7.5,3.6,0.431,basic,0.2182,41.1,62.8,Alan Perez,zking@example.com,oc_FR,Turkmenistan
u_004092,casual_browser,46,low,weekly,5.3,4.7,0.315,free,0.3032,61.0,53.1,Patricia Cox,hpatterson@example.org,el_CY,Senegal
u_004093,enterprise_user,48,mid,daily,5.6,3.1,0.328,premium,0.0222,84.8,63.2,Brittany Braun,michael18@example.org,ga_IE,Monaco
u_004094,power_user,30,high,daily,9.3,4.0,0.437,premium,0.0708,79.1,77.5,Jennifer Olson,jsanchez@example.org,mg_MG,Uruguay
u_004095,price_sensitive,23,low,daily,5.3,8.4,0.327,free,0.3556,46.6,60.0,Kelsey Jones,tbyrd@example.com,es_DO,Brazil
u_004096,casual_browser,48,high,weekly,8.4,8.1,0.4,basic,0.2086,38.5,64.9,Patricia Graves,davismichelle@example.com,eo_US,Namibia
u_004097,enterprise_user,32,high,weekly,4.4,1.9,0.313,basic,0.0661,71.3,61.1,Michael Andrews,serranomelissa@example.com,ckb_IQ,Hong Kong
u_004098,enterprise_user,44,high,weekly,6.6,1.6,0.15,premium,0.0542,95.5,91.9,Makayla Spears,derek49@example.org,fa_IR,Dominican Republic
u_004099,enterprise_user,48,mid,daily,5.1,1.0,0.574,premium,0.0904,74.2,72.4,Jessica Vega,washingtonrobert@example.net,nr_ZA,Brazil
u_004100,casual_browser,43,high,weekly,5.2,4.6,0.51,free,0.1427,47.3,74.3,Shannon Miller,zcollins@example.org,he_IL,Italy
u_004101,casual_browser,18,mid,occasional,6.5,4.7,0.518,premium,0.1886,57.0,37.4,Caitlin Gilbert,wrightalicia@example.com,nl_AW,French Polynesia
u_004102,enterprise_user,50,mid,daily,9.7,1.0,0.484,premium,0.0803,66.5,74.1,Robert Beck,kjohnson@example.com,en_BW,Guyana
u_004103,price_sensitive,42,mid,occasional,1.6,8.0,0.158,free,0.5511,45.4,32.6,Susan Barnett,robertlopez@example.com,as_IN,Tokelau
u_004104,power_user,20,high,daily,9.0,1.0,0.871,premium,0.0573,60.8,86.9,Tracey Morrison,mathewaguilar@example.org,li_NL,Palau
u_004105,casual_browser,36,low,daily,7.4,5.8,0.443,free,0.2961,58.7,39.7,Christopher Barnett,erinreed@example.net,kn_IN,Iraq
u_004106,casual_browser,52,mid,weekly,8.0,5.6,0.296,basic,0.1256,46.1,59.7,Eric Evans,ygardner@example.com,ce_RU,Malta
u_004107,power_user,29,mid,daily,9.0,1.0,0.85,premium,0.1248,64.1,78.7,Leroy Bernard,nicole54@example.net,nl_BE,Ecuador
u_004108,power_user,35,high,daily,8.4,3.8,0.744,premium,0.0235,70.8,86.9,Jeremy Robinson,johnathan00@example.net,ca_AD,Wallis and Futuna
u_004109,casual_browser,33,mid,weekly,4.6,8.1,0.485,basic,0.2593,45.6,60.0,Robert Mason,longgary@example.com,eo_US,Dominican Republic
u_004110,enterprise_user,43,mid,daily,6.3,2.7,0.241,premium,0.045,65.2,65.0,Erin Gonzales,gillespiethomas@example.com,ml_IN,Slovenia
u_004111,early_adopter,28,high,daily,7.6,1.6,0.798,premium,0.0906,69.3,100.0,Danny Parsons,wmathews@example.net,so_SO,French Polynesia
u_004112,power_user,32,high,weekly,10.0,2.9,0.719,premium,0.1746,79.5,78.9,Gordon Richards,wwashington@example.org,ak_GH,Ethiopia
u_004113,price_sensitive,21,low,occasional,5.2,8.2,0.095,free,0.3188,60.6,21.7,Andrea Ferguson,gbyrd@example.net,sk_SK,Nepal
u_004114,price_sensitive,46,low,weekly,4.1,9.0,0.327,free,0.3349,51.4,71.1,Micheal Miller,kiddmelissa@example.org,bhb_IN,Guyana
u_004115,power_user,29,high,weekly,7.7,3.8,0.776,premium,0.1203,74.6,78.8,Katie Mckinney,todd98@example.org,fo_FO,Macao
u_004116,price_sensitive,29,mid,weekly,9.0,8.0,0.197,free,0.3529,49.6,49.4,Jared Luna,amberward@example.net,gd_GB,Switzerland
u_004117,casual_browser,40,high,occasional,6.0,6.1,0.304,free,0.1724,40.2,29.1,Mark Bridges,frank49@example.org,an_ES,Palestinian Territory
u_004118,casual_browser,26,low,occasional,4.3,7.7,0.114,basic,0.1219,72.0,44.7,Laura Kelley,crystal58@example.org,ve_ZA,Sri Lanka
u_004119,casual_browser,30,mid,occasional,5.8,3.7,0.462,basic,0.1953,33.4,43.1,Noah Chavez,veronica47@example.com,lt_LT,American Samoa
u_004120,power_user,23,high,daily,7.1,5.1,0.69,premium,0.0383,100.0,80.6,Stephen Mckee,davenportbrandi@example.org,nb_NO,Armenia
u_004121,casual_browser,21,low,occasional,4.7,5.7,0.189,free,0.2801,31.3,79.2,Michael Melendez,jphelps@example.net,lb_LU,Indonesia
u_004122,power_user,24,mid,daily,7.4,1.0,0.722,basic,0.0812,93.5,82.1,William Miller,ydalton@example.net,tg_TJ,Nigeria
u_004123,early_adopter,36,high,daily,9.1,1.8,1.0,basic,0.0876,83.5,85.1,Diana Kaiser,tracyrobinson@example.net,xh_ZA,Papua New Guinea
u_004124,enterprise_user,38,high,weekly,5.4,1.9,0.339,premium,0.0181,58.5,87.7,Jacob Nielsen,zsmith@example.com,de_BE,Iraq
u_004125,enterprise_user,47,mid,daily,4.9,2.0,0.47,basic,0.0427,67.6,85.1,Nathan Allen,brian30@example.net,fi_FI,Lebanon
u_004126,casual_browser,42,mid,weekly,7.1,2.8,0.172,basic,0.154,60.2,48.0,Cassandra Lowe,jacquelinebennett@example.net,ml_IN,Serbia
u_004127,enterprise_user,42,high,daily,4.5,3.7,0.489,premium,0.0556,72.4,77.6,Mark Scott,alexander73@example.net,ckb_IQ,Belgium
u_004128,casual_browser,47,mid,occasional,2.4,3.8,0.326,free,0.2548,54.8,59.1,Christie Marquez,mejiajoseph@example.org,sd_IN,Slovakia (Slovak Republic)
u_004129,power_user,35,high,weekly,9.2,1.0,0.746,basic,0.01,98.7,84.6,Rachel Holland,riveraangela@example.com,it_IT,Saint Kitts and Nevis
u_004130,casual_browser,58,mid,occasional,2.0,6.4,0.276,premium,0.271,13.6,38.3,Douglas Johnson,matthew65@example.com,ja_JP,Central African Republic
u_004131,price_sensitive,43,low,occasional,2.7,5.6,0.301,free,0.3607,78.4,50.4,Danny Thompson,william69@example.net,ne_NP,Ukraine
u_004132,casual_browser,35,mid,weekly,6.7,2.9,0.375,basic,0.2878,46.6,75.4,Stacy Williams,joneschristian@example.net,bhb_IN,Syrian Arab Republic
u_004133,casual_browser,28,mid,weekly,7.2,5.4,0.225,premium,0.1638,31.4,58.8,Michelle Bradley,alan96@example.org,nn_NO,Bulgaria
u_004134,power_user,24,high,daily,8.9,2.3,0.665,basic,0.0347,89.1,81.9,Jessica Wilson,smithdevon@example.net,fa_IR,Guinea-Bissau
u_004135,price_sensitive,18,low,daily,6.6,8.2,0.159,free,0.3002,71.5,59.4,Zachary Potts,anita14@example.org,tl_PH,Germany
u_004136,casual_browser,20,low,weekly,3.3,8.2,0.211,basic,0.2305,60.1,66.1,Kenneth Cooper Jr.,sethvance@example.net,ja_JP,Estonia
u_004137,casual_browser,37,high,occasional,4.6,2.8,0.557,free,0.2834,55.9,59.8,Tyler Rodriguez,marshalljamie@example.org,wae_CH,Belgium
u_004138,price_sensitive,30,mid,daily,6.9,7.7,0.228,basic,0.5338,70.1,80.0,Alexander Gibson,marksashley@example.net,cy_GB,Suriname
u_004139,price_sensitive,44,low,occasional,6.4,9.2,0.219,free,0.3801,48.8,52.7,Danielle Leblanc DDS,gregorybrock@example.org,wal_ET,Namibia
u_004140,price_sensitive,21,low,weekly,6.0,10.0,0.316,premium,0.3486,42.2,42.9,Samuel Khan,rachelvaldez@example.org,ku_TR,Cook Islands
u_004141,price_sensitive,37,low,weekly,5.5,8.1,0.397,premium,0.1534,39.4,49.3,Patrick Mendez,james91@example.org,vi_VN,Luxembourg
u_004142,price_sensitive,26,mid,weekly,6.5,8.0,0.312,free,0.2941,42.9,38.7,Marissa Dorsey,aaronmorrison@example.org,nhn_MX,Cameroon
u_004143,power_user,24,high,daily,9.2,2.6,0.808,premium,0.01,85.5,93.2,Susan Bailey,joelthomas@example.org,ff_SN,Senegal
u_004144,power_user,29,mid,weekly,8.6,6.0,0.945,basic,0.0667,74.0,48.6,Marissa Ward,kmarsh@example.net,gez_ET,Portugal
u_004145,casual_browser,60,low,weekly,6.2,6.1,0.21,free,0.2768,37.4,52.3,Tina Rodriguez,melissa13@example.org,os_RU,Suriname
u_004146,price_sensitive,24,low,weekly,8.2,8.7,0.172,free,0.3954,54.5,36.7,Christopher Howard,nathan58@example.org,lb_LU,United Kingdom
u_004147,enterprise_user,40,high,daily,7.4,3.0,0.396,premium,0.0822,89.7,54.5,Joann Johnson,angela81@example.com,fr_CH,Croatia
u_004148,casual_browser,43,mid,occasional,7.2,8.6,0.202,free,0.3644,52.4,64.3,Gabrielle Smith,rojaschristina@example.net,ss_ZA,Syrian Arab Republic
u_004149,casual_browser,18,low,occasional,3.2,1.8,0.308,free,0.1515,40.0,63.0,Mary Williams,mccalltimothy@example.net,fi_FI,Bahrain
u_004150,enterprise_user,51,high,weekly,5.2,4.2,0.471,basic,0.0604,82.7,66.9,Alex Ross,samantha47@example.com,fr_CH,Armenia
u_004151,price_sensitive,30,mid,occasional,9.9,8.7,0.377,free,0.3549,47.4,49.0,Phillip Wolf,perezgregory@example.net,mt_MT,Grenada
u_004152,enterprise_user,50,high,daily,3.0,2.9,0.455,premium,0.0812,87.7,88.0,Melvin Wilson,fgraham@example.net,hi_IN,Guernsey
u_004153,enterprise_user,42,high,weekly,6.2,2.5,0.635,premium,0.0681,85.3,59.2,Jeffrey Anderson,munozerik@example.org,sk_SK,French Southern Territories
u_004154,casual_browser,38,high,weekly,5.2,7.4,0.328,basic,0.1032,35.8,57.0,Sean Bradshaw,wortiz@example.net,dv_MV,Brazil
u_004155,casual_browser,36,mid,weekly,6.3,2.9,0.312,free,0.2207,46.7,45.1,Lori Foster,sanderson@example.org,bo_CN,Brazil
u_004156,early_adopter,31,mid,weekly,8.0,6.7,0.859,premium,0.1613,97.8,84.4,Mark Taylor,ebrewer@example.com,ku_TR,Iraq
u_004157,early_adopter,29,high,weekly,9.0,1.8,0.939,basic,0.047,81.8,77.1,Sean Jones,vpatterson@example.com,ps_AF,Pakistan
u_004158,power_user,20,mid,daily,8.3,2.9,0.752,premium,0.0447,86.0,87.8,Amanda Perkins,nhammond@example.org,sk_SK,Mayotte
u_004159,early_adopter,23,high,daily,10.0,4.2,0.945,basic,0.1342,93.3,84.0,April Kennedy,ejohnson@example.net,sq_ML,Central African Republic
u_004160,early_adopter,22,mid,daily,8.9,3.3,0.871,premium,0.1718,91.7,89.3,Kimberly Young,wardchristopher@example.org,bho_IN,Equatorial Guinea
u_004161,power_user,36,high,weekly,9.0,2.9,0.905,premium,0.0473,77.2,81.2,Margaret Harris,petersonelizabeth@example.net,yi_US,Netherlands Antilles
u_004162,casual_browser,40,mid,occasional,4.4,5.2,0.404,basic,0.1901,39.9,65.4,Joel Gibbs,rosejones@example.org,ts_ZA,Turkey
u_004163,price_sensitive,35,mid,occasional,4.1,8.5,0.157,free,0.3594,46.6,55.9,Julie Decker,vkelly@example.net,sa_IN,Panama
u_004164,casual_browser,23,low,occasional,5.6,6.5,0.316,basic,0.2312,35.5,71.6,Katherine Small,owensjacob@example.org,kk_KZ,Tajikistan
u_004165,casual_browser,42,low,weekly,5.3,5.3,0.298,free,0.3671,33.0,64.7,Susan Oliver,ppatel@example.com,mn_MN,Mongolia
u_004166,enterprise_user,51,mid,occasional,3.5,2.5,0.306,premium,0.0384,78.3,84.8,Noah Miller,gregoryrivera@example.net,be_BY,Taiwan
u_004167,casual_browser,31,high,occasional,5.2,9.7,0.152,free,0.1077,36.8,73.6,Haley Blackwell,collinschad@example.org,sat_IN,Botswana
u_004168,price_sensitive,32,low,daily,5.3,9.1,0.136,free,0.3641,25.7,61.4,Gregory Smith,johnsonchristopher@example.org,ne_NP,Netherlands Antilles
u_004169,price_sensitive,28,low,weekly,4.8,9.6,0.231,free,0.2682,46.4,38.8,Michael Reed,liujessica@example.com,bem_ZM,Canada
u_004170,casual_browser,33,mid,occasional,4.3,4.8,0.173,free,0.1172,24.9,71.2,Alex Suarez,michealhardy@example.net,nb_NO,Bosnia and Herzegovina
u_004171,power_user,28,mid,daily,8.4,4.8,0.912,premium,0.1416,86.6,79.5,Nichole Anderson,nicoledaniel@example.com,fur_IT,Puerto Rico
u_004172,casual_browser,42,mid,weekly,3.2,7.8,0.294,basic,0.1889,49.8,39.8,Christopher Chang,ambermiller@example.net,cv_RU,Cyprus
u_004173,power_user,34,high,weekly,10.0,3.3,0.754,premium,0.0606,89.7,58.3,Heather Shaw,kristin49@example.org,it_IT,Hong Kong
u_004174,price_sensitive,20,low,occasional,5.7,7.6,0.397,free,0.4253,36.8,70.8,Tim West,collinsfrank@example.com,az_AZ,Greenland
u_004175,price_sensitive,40,low,weekly,5.7,10.0,0.244,free,0.4261,49.8,56.3,Emily Flores,howard99@example.org,ayc_PE,Dominican Republic
u_004176,early_adopter,18,mid,daily,9.2,3.3,0.815,premium,0.1462,79.9,68.0,Gerald Martin,barrettadriana@example.com,fo_FO,Bolivia
u_004177,early_adopter,28,low,daily,8.2,4.6,1.0,premium,0.1877,81.9,70.0,Timothy Estrada,prestonsusan@example.net,kl_GL,Mozambique
u_004178,enterprise_user,39,mid,weekly,5.0,3.1,0.546,basic,0.0769,98.1,65.3,Maureen Tran,churchstacie@example.net,dz_BT,Kiribati
u_004179,price_sensitive,35,low,weekly,4.4,8.9,0.156,free,0.4263,57.6,43.2,Nathan Wagner,camachonicholas@example.net,ha_NG,Guinea-Bissau
u_004180,early_adopter,27,mid,occasional,9.9,3.5,0.951,premium,0.1797,89.3,74.3,Timothy Taylor,anthonyhodge@example.org,tr_CY,Mexico
u_004181,enterprise_user,46,high,daily,7.0,2.5,0.482,premium,0.0852,73.1,62.9,Angelica Schultz,wjohnson@example.net,tl_PH,Myanmar
u_004182,casual_browser,39,mid,weekly,5.3,5.6,0.363,free,0.2196,44.5,47.4,Donald Davis,anthonyorr@example.net,se_NO,Albania
u_004183,casual_browser,47,mid,weekly,4.7,3.0,0.645,free,0.2561,38.3,31.9,Cindy Stanley MD,wyattsara@example.com,so_KE,Christmas Island
u_004184,price_sensitive,18,low,daily,4.4,8.2,0.241,free,0.4328,39.8,47.7,Sarah Jennings,cpierce@example.com,sv_FI,Ghana
u_004185,power_user,26,mid,weekly,7.8,1.7,0.913,premium,0.0823,74.8,91.3,Rebecca Duarte,wwilliams@example.net,ts_ZA,Algeria
u_004186,power_user,26,high,daily,8.1,3.6,0.949,basic,0.0773,69.3,89.1,Sara Moore,dennisjones@example.org,dz_BT,Palestinian Territory
u_004187,casual_browser,39,low,weekly,8.6,5.2,0.395,free,0.2945,42.0,79.7,Paul Wilson,nicholasjohnson@example.com,lzh_TW,Reunion
u_004188,enterprise_user,39,high,occasional,7.1,1.0,0.281,premium,0.0491,70.1,62.9,Ann Archer,bsmith@example.net,kw_GB,Madagascar
u_004189,casual_browser,24,mid,daily,5.5,2.4,0.325,basic,0.1063,21.7,60.0,Selena Hopkins,michaeljohnson@example.net,yo_NG,Guyana
u_004190,price_sensitive,31,low,weekly,4.5,8.6,0.227,basic,0.4258,68.1,63.7,Dr. Patrick Diaz,billyjones@example.net,eo_US,Botswana
u_004191,price_sensitive,20,low,daily,7.6,7.4,0.303,free,0.5652,43.8,66.2,Jesse Phillips,youngadam@example.net,doi_IN,Israel
u_004192,casual_browser,28,mid,occasional,5.9,6.3,0.443,basic,0.4458,64.4,20.0,Peggy Blair,elizabeth14@example.org,os_RU,Palau
u_004193,enterprise_user,44,high,daily,5.6,1.1,0.301,premium,0.0336,77.0,77.9,Gregory Craig,ballardkara@example.org,mr_IN,Bahrain
u_004194,casual_browser,36,mid,daily,2.6,6.5,0.235,free,0.348,68.0,75.6,Diane Garcia,andrew86@example.net,sat_IN,Uzbekistan
u_004195,casual_browser,32,high,daily,8.0,4.1,0.403,basic,0.3568,48.4,63.9,Roger Valencia,ksmith@example.org,ne_NP,Central African Republic
u_004196,price_sensitive,37,low,daily,5.4,7.5,0.196,free,0.3564,38.2,45.8,Tonya Steele,lvalenzuela@example.org,sv_FI,Finland
u_004197,casual_browser,31,low,occasional,4.3,4.9,0.188,basic,0.1349,29.5,76.7,Michael King,grantryan@example.com,fi_FI,Tonga
u_004198,casual_browser,18,low,occasional,7.4,6.7,0.232,basic,0.3121,57.6,85.0,Daniel Smith,candrews@example.com,ps_AF,Eritrea
u_004199,casual_browser,28,mid,occasional,4.8,6.7,0.305,free,0.3364,20.9,62.6,Brenda Green,matthew11@example.com,mt_MT,Morocco
u_004200,enterprise_user,36,high,daily,6.8,2.0,0.476,premium,0.0329,84.0,55.4,Jimmy Macdonald MD,rodriguezbarbara@example.net,tk_TM,Taiwan
u_004201,casual_browser,42,mid,weekly,5.8,2.9,0.425,free,0.3069,38.3,57.2,Matthew Huff,scottsmith@example.org,oc_FR,Guinea-Bissau
u_004202,price_sensitive,18,low,daily,3.1,8.5,0.408,free,0.3732,34.1,52.8,Thomas Lopez,mcdanieldrew@example.org,sk_SK,Portugal
u_004203,price_sensitive,36,low,occasional,5.6,7.6,0.272,free,0.2836,51.9,49.0,Chase Cunningham,guerrabarbara@example.org,os_RU,Madagascar
u_004204,price_sensitive,26,low,daily,3.3,8.2,0.103,free,0.2799,18.4,35.6,Barbara Johnson,fadams@example.org,nn_NO,Senegal
u_004205,early_adopter,18,low,daily,9.1,4.5,0.94,premium,0.1751,87.1,73.7,Shawn Lee,cheyenne75@example.net,vi_VN,Montserrat
u_004206,price_sensitive,26,low,weekly,3.0,8.1,0.165,basic,0.2983,47.3,73.6,Lisa Stark,adrian89@example.com,kok_IN,Israel
u_004207,casual_browser,34,mid,occasional,1.0,1.8,0.32,free,0.05,54.5,63.0,Joseph Anderson,frostgloria@example.org,az_AZ,Algeria
u_004208,enterprise_user,40,high,daily,9.2,1.2,0.665,basic,0.0929,85.4,93.0,Tamara Tran,nicholsheather@example.net,nan_TW,Botswana
u_004209,price_sensitive,36,mid,weekly,5.8,8.8,0.191,free,0.3988,42.3,70.4,Stacy Grimes,wmurray@example.net,fi_FI,Mauritania
u_004210,casual_browser,29,mid,occasional,4.4,5.6,0.485,free,0.1713,28.4,79.8,Michael Anderson DDS,vshaw@example.com,de_AT,Botswana
u_004211,casual_browser,35,mid,daily,5.0,3.4,0.304,premium,0.2022,42.7,71.3,Nicole Peters,uclark@example.org,mr_IN,Bolivia
u_004212,enterprise_user,52,high,weekly,7.0,3.5,0.406,premium,0.0731,67.7,72.7,John Norman,hillmelissa@example.net,brx_IN,Monaco
u_004213,power_user,36,mid,occasional,8.4,3.7,0.77,premium,0.0737,79.3,77.6,William Nguyen,mary49@example.net,sr_ME,Honduras
u_004214,enterprise_user,28,high,daily,4.6,2.4,0.501,premium,0.0207,88.7,82.9,David Thomas,ashleysalinas@example.com,st_ZA,Greece
u_004215,casual_browser,43,high,weekly,5.1,4.2,0.405,basic,0.1008,74.0,54.1,Chad Middleton,ihayes@example.net,eu_ES,Guam
u_004216,price_sensitive,40,mid,daily,2.9,8.1,0.111,basic,0.2108,46.4,34.6,Jeremy Morris,chad76@example.com,kn_IN,Cook Islands
u_004217,enterprise_user,42,mid,daily,5.4,2.2,0.315,premium,0.0626,84.5,66.7,Michael Contreras,ramirezmargaret@example.com,tt_RU,Saint Pierre and Miquelon
u_004218,casual_browser,36,mid,daily,4.1,6.0,0.269,free,0.275,41.0,32.8,Patrick Reed,kphelps@example.net,ayc_PE,Suriname
u_004219,enterprise_user,41,high,weekly,6.1,3.7,0.357,premium,0.0205,81.8,52.4,Melissa Lucero,samuelhamilton@example.com,tn_ZA,Paraguay
u_004220,power_user,30,high,daily,7.5,2.2,0.937,basic,0.1433,78.1,83.7,David Torres,millskatherine@example.org,lg_UG,Latvia
u_004221,price_sensitive,46,mid,daily,5.0,7.0,0.233,free,0.317,25.0,31.6,Sydney Vazquez DVM,dwhite@example.com,uz_UZ,Qatar
u_004222,casual_browser,48,mid,weekly,5.5,2.0,0.235,basic,0.1613,56.4,58.1,Victoria Johnson,khanbrad@example.com,lzh_TW,Namibia
u_004223,price_sensitive,36,low,weekly,5.6,8.6,0.144,free,0.1633,56.9,71.0,Elizabeth Martin,jeremyevans@example.com,lzh_TW,Mexico
u_004224,enterprise_user,41,high,daily,7.6,2.5,0.579,premium,0.1149,75.4,93.2,Emily Lyons,andrewrandall@example.com,ss_ZA,Mauritius
u_004225,price_sensitive,35,low,daily,6.2,9.2,0.259,free,0.3159,35.5,60.1,Susan Butler,heidi45@example.net,ro_RO,Malaysia
u_004226,power_user,30,high,daily,9.6,1.9,0.813,premium,0.0705,98.8,88.7,Charles Shah,wendy11@example.org,se_NO,Iceland
u_004227,casual_browser,23,mid,occasional,4.2,7.9,0.125,free,0.2785,36.8,46.2,Jeffrey Leon,richardjackson@example.net,ro_RO,Indonesia
u_004228,power_user,32,mid,daily,9.7,4.4,0.8,basic,0.1547,87.0,76.3,Stephen Alvarado,michael39@example.net,or_IN,Brazil
u_004229,price_sensitive,37,low,daily,8.0,9.3,0.338,basic,0.4293,55.7,28.3,Brad Acosta,hshort@example.com,mg_MG,Northern Mariana Islands
u_004230,enterprise_user,51,mid,daily,7.2,3.2,0.564,premium,0.0839,86.6,67.2,Heather Sampson,jnelson@example.com,mt_MT,Ecuador
u_004231,price_sensitive,52,low,daily,4.0,7.1,0.197,free,0.1441,58.5,75.0,Mrs. Lisa Brooks,diamond43@example.net,hi_IN,Hungary
u_004232,power_user,21,mid,daily,9.8,3.5,0.779,premium,0.1273,83.4,81.8,Andrew Cook,abigailfernandez@example.org,ca_FR,Mali
u_004233,price_sensitive,36,mid,weekly,3.4,7.9,0.359,basic,0.3622,46.5,71.7,Brenda Wilson,piercewilliam@example.com,ik_CA,Cambodia
u_004234,enterprise_user,32,high,daily,6.1,2.7,0.36,premium,0.0675,56.4,56.1,Cynthia Gross,jennifercampbell@example.org,cv_RU,Paraguay
u_004235,casual_browser,21,low,daily,2.9,5.0,0.242,basic,0.2035,24.0,53.1,Beverly Singleton,samantharoberts@example.org,sat_IN,Sri Lanka
u_004236,early_adopter,30,low,daily,8.3,3.8,0.793,premium,0.195,85.7,85.7,Jason Blackwell,matthewbrown@example.com,mg_MG,Uganda
u_004237,casual_browser,37,high,occasional,3.9,2.9,0.279,free,0.2879,26.0,52.9,Kayla Maxwell,jdaugherty@example.org,ga_IE,El Salvador
u_004238,price_sensitive,18,high,weekly,6.4,8.7,0.145,free,0.4526,23.8,46.1,Andrea Taylor,bartonalyssa@example.org,dv_MV,Isle of Man
u_004239,early_adopter,21,low,weekly,8.4,5.5,0.895,basic,0.0719,91.7,76.2,Leah Hughes,awhite@example.org,kl_GL,British Indian Ocean Territory (Chagos Archipelago)
u_004240,power_user,36,high,daily,10.0,5.0,0.787,free,0.0805,99.5,70.7,Mr. Isaac Williams,teresayoung@example.com,ks_IN,Chad
u_004241,power_user,28,mid,daily,9.2,1.0,0.577,premium,0.0976,94.5,78.5,William Fox,carl96@example.org,af_ZA,Northern Mariana Islands
u_004242,power_user,33,high,daily,8.7,3.3,0.807,basic,0.0229,90.8,80.2,Erin Davis,tanyafoster@example.org,wae_CH,Eritrea
u_004243,casual_browser,30,mid,daily,8.1,4.8,0.317,free,0.3889,59.9,39.9,Brittany Barber,qlane@example.com,ve_ZA,Ethiopia
u_004244,power_user,32,mid,daily,7.8,2.9,0.901,premium,0.0645,80.0,82.2,Amanda Hardin,stephanie69@example.net,ig_NG,Faroe Islands
u_004245,casual_browser,31,mid,weekly,5.5,8.5,0.35,basic,0.3176,32.2,37.8,Patty Gonzalez,alicia29@example.net,sat_IN,South Georgia and the South Sandwich Islands
u_004246,price_sensitive,42,low,occasional,4.4,8.9,0.092,free,0.2629,40.7,24.6,Veronica Richardson,shane26@example.org,mt_MT,New Caledonia
